,sequence,labels,scores,classified,Components List,label confidence score
509,apple watch ultra v g shock apple watch battery measured in day the casio in year apple watch shock and water resistant casio is tank and missile resistant apple watch will last up to 5 year casio 5 decade maybe more apple watch 799dollar casio g shock pro trek with the same feature about 300dollar,"['Design Specifications', 'Software', 'Advertising']","[0.46762093901634216, 0.2746634781360626, 0.25771552324295044]",Design Specifications,['battery'],0.4676209390163421
510,i do not get why i see a lot of people say if you buy this your basically being a tool or like a very showy type of person in my opinion it look awesome and it ha that extra battery i do not think you really have to be an extreme athlete to be able to rock this just the battery alone make it worth it for the average person,"['Design Specifications', 'Advertising', 'Software']","[0.5320751667022705, 0.2537119388580322, 0.21421286463737488]",Design Specifications,['battery'],0.5320751667022705
511,i would not normally need that kind of watch but battery is the key i only do 1 2h run with gps tracking and cellular apple music via airpods this is too much for my se even with 98percent capacity i need at least 80percent battery to hope the watch would last the whole run with le battery it pretty much always die,"['Design Specifications', 'Advertising', 'Software']","[0.4686463475227356, 0.27759242057800293, 0.2537612318992615]",Design Specifications,['battery'],0.4686463475227356
512,i am a professional diver meaning i make my living scuba diving and carry liability insurance i wa excited to hear apple wa making a watch that had diving capability but after looking at all the spec for this i got ta say they missed the mark for your once a year recreational diver it is fine i guess but for a professional it is still under par let me explain 1 yes it is missing air integration meaning i can not see my tank pressure from the computer and that to me is the most basic function of current dive computer 2 no depth gauge below 40 meter is no problem for rex diver but a a rebreather instructor i want a dive computer that will go a deep a i plan which could be 250ft 3 battery life is still sad my sherwater teric can go for well over a week not a dealbreaker but still is a disappointment 4 but for me the main concern i have is that it is an app most dive computer that is all they do calculate important info to keep you safe but i am trusting an app on a watch that wa not solely made for diving and to top it all off you have to pay a monthly subscription fee just to use the app that is just dumb i get that it is a watch that doe a lot and im glad they are making an effort but when it come to my safety and access to info i think i would stick to my teric for now but who know for the future,"['Design Specifications', 'Software', 'Advertising']","[0.5118799805641174, 0.39730483293533325, 0.09081520885229111]",Design Specifications,['battery'],0.5118799805641174
513,good for apple finally getting the battery upgraded although garmin still owns them in that aspect and most fitness need,"['Design Specifications', 'Software', 'Advertising']","[0.4355911910533905, 0.3271636664867401, 0.23724515736103058]",Design Specifications,['battery'],0.4355911910533905
514,so the only thing holding me back from faulting the apple watch ha been the disgustingly horrendous battery life and the ultra with it improved but still absolutely terrible battery is still not nearly enough all fitbit watch easily 4 7 day and generally have superior health and fitness tracking on the higher end model to the compared to the regular apple watch at half the price my current huawei watch get about 9 12 day with all of the same feature,"['Design Specifications', 'Advertising', 'Software']","[0.5099610090255737, 0.327254980802536, 0.16278403997421265]",Design Specifications,['battery'],0.5099610090255737
515,im sorry but the battery isnt close to what garmin is bringing to the table,"['Design Specifications', 'Advertising', 'Software']","[0.49779415130615234, 0.3472486436367035, 0.15495721995830536]",Design Specifications,['battery'],0.4977941513061523
516,69 percent battery nice,"['Design Specifications', 'Software', 'Advertising']","[0.614348292350769, 0.24439920485019684, 0.14125245809555054]",Design Specifications,"['battery', 'battery']",0.614348292350769
517,haha you name drop met gala nice review indeed a regular watch shape may give more battery space,"['Design Specifications', 'Advertising', 'Software']","[0.4062747061252594, 0.37586650252342224, 0.21785880625247955]",Design Specifications,['battery'],0.4062747061252594
518,they could give this much battery life in ultra they can give it for the same in other model is to mention they will not,"['Design Specifications', 'Software', 'Advertising']","[0.4823895990848541, 0.2674259543418884, 0.25018447637557983]",Design Specifications,['battery'],0.4823895990848541
519,the watch is battery can last for longer period of time it can handle extreme temperature water restiant comfortable on wrist and suprisingly longer than it look it make it easy for scuba diver to track live depth in the ocean the temperature of the water surrounding them it is great for mountain climber it can stay on say they knocked off or slip they can track their way back to a starting point if the they got lost it is especially in my opinion for runner and trainer it work like another stopwatch but can track your heart rate measure the amount of caloreis that you have burned after training and stay on your wrist while you run something that have i have kind of noticed is that the watch ha basic mobile apps meaning you can kind of treat it a thought it is a phone on your wrist one hundred percent worth the money for the people that regularly do these thing not really for everyday use but not bad for it either,"['Design Specifications', 'Software', 'Advertising']","[0.47719448804855347, 0.28980547189712524, 0.23300008475780487]",Design Specifications,['battery'],0.4771944880485534
520,increased battery life on mobile tech will grab anyone is attention but if people really think about it their battery life is not a problem,"['Design Specifications', 'Advertising', 'Software']","[0.5171104669570923, 0.3054717183113098, 0.17741777002811432]",Design Specifications,['battery'],0.5171104669570923
