,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score
544,that battery life sound like my galaxy watch 4 classic battery life,"['Design Specifications', 'Software', 'Advertising']","[0.701632022857666, 0.1901225447654724, 0.10824546962976456]",Design Specifications,['battery'],0.701632022857666,POSITIVE,0.5128377079963684
545,can you make a smaller ultra of 47mm made of aluminum cellular with the same battery for 699 you can call it apple watch max and you can take my money also,"['Design Specifications', 'Advertising', 'Software']","[0.4296243488788605, 0.3216528296470642, 0.24872279167175293]",Design Specifications,['battery'],0.4296243488788605,NEGATIVE,0.9949724674224854
546,a someone who doe like to track a number of metric for running and cycling i had a garmin fenix way before an apple watch i still prefer it for run and cycling not in the least because of battery life on the apple watch once any sort of continued measuring is going on i also sometimes go diving price wise a diving computer my fenix and the watch which i prefer for body metric and integration with my other apple product easily come out at 1200 buck i am not yet convinced because especially the sensor integration with cycling with my garmin is so seamless but if i can find a good solution to keep track of that looking at you apple for proper triathlon use i may be one of those people who would buy one of these i may do so regardless if one of my other option dy on me,"['Design Specifications', 'Software', 'Advertising']","[0.4032893776893616, 0.3141697347164154, 0.2825409173965454]",Design Specifications,['battery'],0.4032893776893616,NEGATIVE,0.9910112619400024
547,i want to get it but a real diving watch or a real heavy duty watch are built much more tailored to their intention i love the higher battery life though yet for field use i would probably still have a case over it,"['Design Specifications', 'Advertising', 'Software']","[0.658903956413269, 0.21986234188079834, 0.12123370915651321]",Design Specifications,['battery'],0.658903956413269,NEGATIVE,0.9813575744628906
548,drawing on marque analogy apple is expanding from the inside out that is they take their standard watch and basically double it is capability but at the end the ultra is still very much tied to it original apple watch gene in contrast company like garmin coros suunto go from the outside in they concentrate first on giving athlete the most useful feature long battery gps heart rate o2 sat training zone sleep tracking etc and truly excel at those metric then they toss in a few of the most useful connectivity feature like call text notification so the main question becomes what role you want your smartwatch to play in your life or training if you want your watch to be an active extension clone of your phone then the apple watch and the new ultra make sense if you want the best athletic computer to guide your workout while not missing important text or phone call then garmin coros suunto have you covered,"['Design Specifications', 'Software', 'Advertising']","[0.5011316537857056, 0.3095868229866028, 0.18928153812885284]",Design Specifications,['battery'],0.5011316537857056,POSITIVE,0.9786027073860168
549,i am an old guy who like to ride bike and i am a tech geek last summer i rode from istanbul to barcelona my stainless series 3 could not be used on the ride because the battery did not last using strava but i hate wearing a chest hrm i just wish the ultra would broadcast heart rate to my iphone or my wahoo computer i do have one of these on order it is time pun intended,"['Design Specifications', 'Software', 'Advertising']","[0.515295684337616, 0.27604594826698303, 0.2086583822965622]",Design Specifications,['battery'],0.515295684337616,NEGATIVE,0.9949584603309631
550,excited for my delivery on friday this will be my first apple watch been wearing g shock mudmasters and garmins exclusively for the last 8 year during my time in the military and off duty i work in real estate now so i am looking forward to finally being able to answer call on my wrist while also being able to comfortably bring it out to the wood on my bow hunt and to the mountain on my ski trip without worry that it will shatter or lose battery during the day i really think this will be perfect for my lifestyle,"['Design Specifications', 'Software', 'Advertising']","[0.3985448181629181, 0.3545449376106262, 0.24691025912761688]",Design Specifications,['battery'],0.3985448181629181,POSITIVE,0.9978466033935547
551,went to sleep with 69 percent battery nice,"['Design Specifications', 'Software', 'Advertising']","[0.5061020851135254, 0.3729245662689209, 0.1209733709692955]",Design Specifications,['battery'],0.5061020851135254,NEGATIVE,0.9884323477745056
552,i mean if you guy want longer battery hour then just get amazfit fitbit they have a version where you do not need to charge for more than 40 day other than that i think apple did a good one on this,"['Design Specifications', 'Software', 'Advertising']","[0.4312818646430969, 0.3285282552242279, 0.24018990993499756]",Design Specifications,['battery'],0.4312818646430969,POSITIVE,0.9595805406570435
553,honestly having a garmin fenix i would pas on this for a lot of reason it just is not the right kind of watch for outdoor adventure especially with only a 2 day battery life v garmin is 9 it doe not do anything extra that the fenix doe not,"['Design Specifications', 'Advertising', 'Software']","[0.4635595977306366, 0.3776891231536865, 0.1587512195110321]",Design Specifications,['battery'],0.4635595977306366,NEGATIVE,0.9993354678153992
554,nah i will stay with my garmin 955 still beat the ultra on battery still beat the ultra on connecting to cycling and running device with ant still beat it for all the athletic metric i do,"['Design Specifications', 'Software', 'Advertising']","[0.410333514213562, 0.31979799270629883, 0.2698685824871063]",Design Specifications,['battery'],0.410333514213562,POSITIVE,0.8686174750328064
555,this watch is huge and still ha such a weak battery garmin last for week without physical activity and much smaller that hideous thing,"['Design Specifications', 'Software', 'Advertising']","[0.7525619864463806, 0.13265852630138397, 0.1147795170545578]",Design Specifications,['battery'],0.7525619864463806,NEGATIVE,0.9992076754570007
556,i think the seller for me is the longevity i am still rocking a series 3 and the batter life ha diminished but it is certainly not unusable now this with it battery life and ruggedness i feel like it will last me a lifetime that is it for me longevity,"['Design Specifications', 'Software', 'Advertising']","[0.4387624263763428, 0.3330966830253601, 0.22814086079597473]",Design Specifications,['battery'],0.4387624263763428,POSITIVE,0.8752859234809875
557,69percent battery,"['Design Specifications', 'Advertising', 'Software']","[0.7289988398551941, 0.15164430439472198, 0.11935678124427795]",Design Specifications,['battery'],0.7289988398551941,NEGATIVE,0.8930235505104065
558,woke up with 69percent battery nice,"['Design Specifications', 'Software', 'Advertising']","[0.46669191122055054, 0.35002970695495605, 0.1832783967256546]",Design Specifications,['battery'],0.4666919112205505,POSITIVE,0.9796155691146851
559,now try to wear a garmin fenix 7x solar or epic 2 to really blow your lind on battery life,"['Design Specifications', 'Advertising', 'Software']","[0.4736610949039459, 0.26680758595466614, 0.25953125953674316]",Design Specifications,['battery'],0.4736610949039459,NEGATIVE,0.9990273714065552
